"Taxonomy","k","p","c","o","f","g","s","RE-HU_8_SCAT","NE-FL_NA_1_SCAT","PE-PO_11_SCAT","PE-PO_11_R_SCAT","PE-PO_26_SCAT","RE-HU_8_SWAB","NE-FL_NA_1_SWAB","PE-PO_11_SWAB","PE-PO_11_R_SWAB","PE-PO_26_SWAB"
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__luteus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","luteus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__massilioanorexius","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","massilioanorexius",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__mojavensis-subtilis-tequilensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","mojavensis-subtilis-tequilensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__muralis-simplex-thuringiensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","muralis-simplex-thuringiensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__murimartini","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","murimartini",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__nealsonii","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","nealsonii",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__niacini","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","niacini",0,0,0,0,0,0,0,0,130,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__niacini-soli","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","niacini-soli",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__oleronius","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","oleronius",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__pichinotyi","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","pichinotyi",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__psychrosaccharolyticus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","psychrosaccharolyticus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__psychrosaccharolyticus-simplex","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","psychrosaccharolyticus-simplex",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__shackletonii","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","shackletonii",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sonorensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sonorensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25843","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp25843",0,0,0,0,0,18,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25896","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp25896",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25907","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp25907",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25946","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp25946",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25956","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp25956",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__sp25969","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","sp25969",0,0,0,0,0,0,0,78,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__subtilis-thermotolerans","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","subtilis-thermotolerans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__timonensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","timonensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus;s__zhanjiangensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus","zhanjiangensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Fictibacillus;s__arsenicus-barbaricus-nanhaiensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Fictibacillus","arsenicus-barbaricus-nanhaiensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__thermodenitrificans","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus","thermodenitrificans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__sp26221-sp26226","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lentibacillus","sp26221-sp26226",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Lentibacillus;s__sp26225","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Lentibacillus","sp26225",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__NA;s__sp26431","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","NA","sp26431",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__NA;s__sp26434","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","NA","sp26434",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__NA;s__sp26447","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","NA","sp26447",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__NA;s__sp26452","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","NA","sp26452",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__caeni","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","caeni",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__indicireducens","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","indicireducens",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__neutriphilus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","neutriphilus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__oncorhynchi","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","oncorhynchi",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__picturae","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","picturae",0,0,174,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__profundus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","profundus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__sojae","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","sojae",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__sp26287","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","sp26287",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus;s__sp26289","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Oceanobacillus","sp26289",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Ornithinibacillus;s__scapharcae","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Ornithinibacillus","scapharcae",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Paucisalibacillus;s__sp26312","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Paucisalibacillus","sp26312",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Paucisalibacillus;s__sp26314","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Paucisalibacillus","sp26314",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Sinobaca;s__beijingensis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Sinobaca","beijingensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Terribacillus;s__aidingensis-saccharophilus","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Terribacillus","aidingensis-saccharophilus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__carmonensis-necropolis","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","carmonensis-necropolis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Virgibacillus;s__halotolerans","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Virgibacillus","halotolerans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella;s__haemolysans-sanguinis-taiwanensis","Bacteria","Firmicutes","Bacilli","Bacillales","Family XI","Gemella","haemolysans-sanguinis-taiwanensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella;s__morbillorum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XI","Gemella","morbillorum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XI;g__Gemella;s__palaticanis","Bacteria","Firmicutes","Bacilli","Bacillales","Family XI","Gemella","palaticanis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__acetylicum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","acetylicum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__acetylicum-artemiae-sibiricum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","acetylicum-artemiae-sibiricum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__acetylicum-indicum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","acetylicum-indicum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__artemiae-sibiricum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","artemiae-sibiricum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__aurantiacum-mexicanum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","aurantiacum-mexicanum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__indicum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","indicum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Family XII;g__Exiguobacterium;s__sibiricum","Bacteria","Firmicutes","Bacilli","Bacillales","Family XII","Exiguobacterium","sibiricum",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__NA","Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","NA",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria;s__fleischmannii","Bacteria","Firmicutes","Bacilli","Bacillales","Listeriaceae","Listeria","fleischmannii",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__NA;g__NA;s__NA","Bacteria","Firmicutes","Bacilli","Bacillales","NA","NA","NA",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__NA;g__NA;s__sp28075","Bacteria","Firmicutes","Bacilli","Bacillales","NA","NA","sp28075",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Ammoniphilus;s__oxalaticus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus","oxalaticus",0,0,0,0,0,12,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Aneurinibacillus;s__aneurinilyticus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Aneurinibacillus","aneurinilyticus",0,0,0,0,0,0,0,0,119,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Aneurinibacillus;s__migulanus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Aneurinibacillus","migulanus",0,0,0,0,0,0,0,0,73,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__borstelensis-panacihumi","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","borstelensis-panacihumi",0,0,0,0,0,21,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__choshinensis-nitrificans","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","choshinensis-nitrificans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__ginsengisoli","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","ginsengisoli",0,0,0,0,0,0,0,63,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__panacihumi","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Brevibacillus","panacihumi",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__arctica","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","arctica",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__ferri","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","ferri",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__fontinalis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","fontinalis",0,0,0,0,0,0,0,0,71,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__luojiensis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","luojiensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__luojiensis-xylanilytica","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","luojiensis-xylanilytica",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__lupini-thermotolerans","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","lupini-thermotolerans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Cohnella;s__sp26708","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Cohnella","sp26708",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Fontibacillus;s__sp26728","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Fontibacillus","sp26728",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__NA;s__sp27350","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","NA","sp27350",0,0,0,0,0,0,0,0,92,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__NA;s__sp27351","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","NA","sp27351",0,0,0,0,0,0,0,0,61,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Oxalophagus;s__oxalicus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Oxalophagus","oxalicus",0,0,0,0,0,0,0,58,100,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__NA","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","NA",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__agaridevorans","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","agaridevorans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__agaridevorans-thailandensis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","agaridevorans-thailandensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__amylolyticus-barcinonensis-oceanisediminis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","amylolyticus-barcinonensis-oceanisediminis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__borealis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","borealis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__borealis-jilunlii-typhae","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","borealis-jilunlii-typhae",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__camelliae","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","camelliae",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__camelliae-nanensis-pinisoli","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","camelliae-nanensis-pinisoli",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__campinasensis-jamilae-polymyxa","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","campinasensis-jamilae-polymyxa",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__castaneae","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","castaneae",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__cellulosilyticus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","cellulosilyticus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__cellulositrophicus-cineris","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","cellulositrophicus-cineris",0,0,0,0,0,0,0,0,0,38
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__contaminans","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","contaminans",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__cookii","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","cookii",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__daejeonensis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","daejeonensis",0,0,0,0,0,24,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__dendritiformis-popilliae-thiaminolyticus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","dendritiformis-popilliae-thiaminolyticus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__donghaensis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","donghaensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__doosanensis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","doosanensis",0,0,0,0,0,16,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__elgii","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","elgii",0,0,0,0,0,0,0,0,0,17
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__filicis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","filicis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__fonticola-lentus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","fonticola-lentus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__frigoriresistens","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","frigoriresistens",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__glacialis-macquariensis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","glacialis-macquariensis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__glycanilyticus","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","glycanilyticus",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__graminis","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","graminis",0,0,0,0,0,0,0,0,0,0
"k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__granivorans","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","granivorans",0,0,0,0,0,0,0,0,0,0
